onset	duration	trial_type	response_time	word	gender	age	sub	task	run	year	month	day	hour	minute	concreteness	con	trial_type1
4.697466999990866	0.6853690999560058	image_pos	0.6866667000576854	party	male	29	96	EPIsequencewords	6	2022	10	7	14	13	3.89	abstract	image_pos
14.696576500078663	0.6866615999024361	image_neg	0.7378668000455946	quantity	male	29	96	EPIsequencewords	6	2022	10	7	14	13	2.97	abstract	image_neg
24.69678390002809	0.6867565999273246	image_neg	0.6714508000295609	law	male	29	96	EPIsequencewords	6	2022	10	7	14	13	2.57	abstract	image_neg
37.29576410003938	0.6881053000688553	image_pos	0.6560353999957442	chocolate	male	29	96	EPIsequencewords	6	2022	10	7	14	13	4.72	concrete	image_pos
47.29647699999623	0.6881820000708103	image_neg	0.6894958999473602	chair	male	29	96	EPIsequencewords	6	2022	10	7	14	13	4.58	concrete	image_neg
54.696167499991134	0.6887594000436366	image_neg	0.589775700122118	church	male	29	96	EPIsequencewords	6	2022	10	7	14	13	4.9	concrete	image_neg
64.69694079994224	0.6885656001977623	image_neg	0.6584023002069443	funeral	male	29	96	EPIsequencewords	6	2022	10	7	14	13	3.83	abstract	image_neg
74.69643820007332	0.689718599896878	image_neg	0.5404022999573499	sin	male	29	96	EPIsequencewords	6	2022	10	7	14	13	1.85	abstract	image_neg
87.29681520001031	0.6895606000907719	image_neg	0.974600899964571	rumor	male	29	96	EPIsequencewords	6	2022	10	7	14	13	2.15	abstract	image_neg
97.29852710012348	0.6885855998843766	image_pos	0.5231621998827904	cheese	male	29	96	EPIsequencewords	6	2022	10	7	14	13	4.7	concrete	image_pos
104.69775829999708	0.689560699975118	image_neg	0.6240410001482815	guilt	male	29	96	EPIsequencewords	6	2022	10	7	14	13	1.93	abstract	image_neg
114.69793560006656	0.6902248999104046	image_pos	0.5075846000108868	honeymoon	male	29	96	EPIsequencewords	6	2022	10	7	14	13	3.59	abstract	image_pos
124.70097350003198	0.6871859000530236	image_pos	0.7226227999199182	sun	male	29	96	EPIsequencewords	6	2022	10	7	14	13	4.83	concrete	image_pos
137.29890069994144	0.6901689001824707	image_pos	0.6587590000126511	era	male	29	96	EPIsequencewords	6	2022	10	7	14	13	2.24	abstract	image_pos
147.30171709996648	0.6875758999958634	image_pos	0.705365400062874	elm	male	29	96	EPIsequencewords	6	2022	10	7	14	13	4.69	concrete	image_pos
157.3004119999241	0.6896050001960248	image_pos	0.6739842002280056	chipmunk	male	29	96	EPIsequencewords	6	2022	10	7	14	13	4.97	concrete	image_pos
164.70096469996497	0.6893700000364333	image_neg	0.6070388001389802	big	male	29	96	EPIsequencewords	6	2022	10	7	14	13	3.66	abstract	image_neg
174.7014208000619	0.6890934000257403	image_neg	0.6737134999129921	advice	male	29	96	EPIsequencewords	6	2022	10	7	14	13	2.73	abstract	image_neg
184.7016100001056	0.6894708999898	image_pos	0.6412317999638617	finger	male	29	96	EPIsequencewords	6	2022	10	7	14	13	5	concrete	image_pos
194.7025373000652	0.6889470000751032	image_pos	0.6236833999864757	hygiene	male	29	96	EPIsequencewords	6	2022	10	7	14	13	3.11	abstract	image_pos
207.30262019997463	0.6895203001331254	image_neg	0.4906503001693636	lost	male	29	96	EPIsequencewords	6	2022	10	7	14	13	2.67	abstract	image_neg
217.30349229997955	0.6891681000124379	image_pos	0.6569010000675917	dinner	male	29	96	EPIsequencewords	6	2022	10	7	14	13	4.5	abstract	image_pos
224.70315339998345	0.6896744000259503	image_pos	0.7099298001267016	accordion	male	29	96	EPIsequencewords	6	2022	10	7	14	13	4.86	concrete	image_pos
234.70416800002567	0.6893927999772131	image_neg	0.6415730000007898	judge	male	29	96	EPIsequencewords	6	2022	10	7	14	13	3.75	abstract	image_neg
247.30422950000505	0.689810300013022	image_neg	0.6575392000377178	mayor	male	29	96	EPIsequencewords	6	2022	10	7	14	13	4.37	abstract	image_neg
257.304825700121	0.6896663999650627	image_neg	0.6741793998517096	escalator	male	29	96	EPIsequencewords	6	2022	10	7	14	13	5	concrete	image_neg
264.70522619993426	0.6894937001634389	image_neg	0.657459800131619	prairie	male	29	96	EPIsequencewords	6	2022	10	7	14	13	4.8	concrete	image_neg
274.70580190001056	0.6894396001007408	image_neg	0.6076452000997961	fee	male	29	96	EPIsequencewords	6	2022	10	7	14	13	3.89	abstract	image_neg
287.30681720003486	0.6889275000430644	image_pos	0.5401409999467432	forest	male	29	96	EPIsequencewords	6	2022	10	7	14	13	4.76	concrete	image_pos
294.7070947000757	0.6890113998670131	image_neg	0.6240123000461608	politician	male	29	96	EPIsequencewords	6	2022	10	7	14	13	4.33	abstract	image_neg
307.30759550002404	0.6891781000886112	image_pos	0.6571271999273449	scooter	male	29	96	EPIsequencewords	6	2022	10	7	14	13	4.96	concrete	image_pos
314.70746579999104	0.6916042999364436	image_neg	0.6076613999903202	crow	male	29	96	EPIsequencewords	6	2022	10	7	14	13	4.93	concrete	image_neg
324.707961600041	0.7063710999210002	image_neg	0.6910186000168324	comb	male	29	96	EPIsequencewords	6	2022	10	7	14	13	5	concrete	image_neg
337.32637999998406	0.6887763999402523	image_neg	0.5229750999715179	gunshot	male	29	96	EPIsequencewords	6	2022	10	7	14	13	4.93	concrete	image_neg
344.7264872000087	0.688590900041163	image_neg	0.7235171999782324	folly	male	29	96	EPIsequencewords	6	2022	10	7	14	13	1.92	abstract	image_neg
357.3264689000789	0.689439499983564	image_neg	0.4406089999247342	prison	male	29	96	EPIsequencewords	6	2022	10	7	14	13	4.68	concrete	image_neg
367.32811890007	0.688472199952173	image_pos	0.506386199966073	home	male	29	96	EPIsequencewords	6	2022	10	7	14	13	4.11	abstract	image_pos
377.3277600000147	0.68902930011972785	image_pos	0.6570111000910401	river	male	29	96	EPIsequencewords	6	2022	10	7	14	13	4.89	concrete	image_pos
387.3277541999705	0.6893784001003951	image_neg	0.5259335001464933	woe	male	29	96	EPIsequencewords	6	2022	10	7	14	13	1.96	abstract	image_neg
397.3285837001167	0.6891540999058634	image_pos	0.4904795000329613	blueberry	male	29	96	EPIsequencewords	6	2022	10	7	14	13	4.96	concrete	image_pos
407.32888610009104	0.6891047998797717	image_pos	0.7081404998898506	pumpkin	male	29	96	EPIsequencewords	6	2022	10	7	14	13	4.9	concrete	image_pos
414.72943480010144	0.6893972000107169	image_pos	0.6738849999383092	medicine	male	29	96	EPIsequencewords	6	2022	10	7	14	13	4.79	concrete	image_pos
427.3319713000674	0.6871541000436991	image_neg	0.5882095999550074	bugle	male	29	96	EPIsequencewords	6	2022	10	7	14	13	4.84	concrete	image_neg
434.7304970999248	0.6888785001357292	image_neg	0.723196100210771	role	male	29	96	EPIsequencewords	6	2022	10	7	14	13	2.19	abstract	image_neg
447.33105110004544	0.6893458000849364	image_neg	0.5088510999921709	protest	male	29	96	EPIsequencewords	6	2022	10	7	14	13	3.21	abstract	image_neg
454.73071940010414	0.6894441000185907	image_neg	0.7574298998806626	lawyer	male	29	96	EPIsequencewords	6	2022	10	7	14	13	4.7	concrete	image_neg
467.33158900006674	0.6892609999049455	image_neg	0.7072906999383122	bee	male	29	96	EPIsequencewords	6	2022	10	7	14	13	4.88	concrete	image_neg
474.7319261000957	0.6891017998569282	image_neg	0.7737012999132276	soccer	male	29	96	EPIsequencewords	6	2022	10	7	14	13	4.76	concrete	image_neg
487.3328760000877	0.6890731998719843	image_pos	0.5232450999319553	dolphin	male	29	96	EPIsequencewords	6	2022	10	7	14	13	4.96	concrete	image_pos
497.3333266000264	0.6887684999964563	image_pos	0.6740804999135435	table	male	29	96	EPIsequencewords	6	2022	10	7	14	13	4.9	concrete	image_pos
507.3342812999617	0.6886394000612768	image_pos	0.6730615000706166	camera	male	29	96	EPIsequencewords	6	2022	10	7	14	13	5	concrete	image_pos
517.3340795999393	0.6891233001369983	image_neg	0.4589402000419795	old	male	29	96	EPIsequencewords	6	2022	10	7	14	13	2.72	abstract	image_neg
527.334412000142	0.6897032998967916	image_pos	0.5406761998310685	handshake	male	29	96	EPIsequencewords	6	2022	10	7	14	13	4.52	abstract	image_pos
537.3354088999331	0.6889737001620233	image_neg	0.6396290000993758	rake	male	29	96	EPIsequencewords	6	2022	10	7	14	13	4.84	concrete	image_neg
544.7374640000053	0.6870415001176298	image_pos	0.6717157999519259	analogy	male	29	96	EPIsequencewords	6	2022	10	7	14	13	1.61	abstract	image_pos
554.7363738000859	0.6886237000580877	image_pos	0.5732982000336051	read	male	29	96	EPIsequencewords	6	2022	10	7	14	13	3.56	abstract	image_pos
564.7529712000396	0.6891155000776052	image_pos	0.6573350001126528	girl	male	29	96	EPIsequencewords	6	2022	10	7	14	13	4.85	concrete	image_pos
574.7523352999706	0.6901106000877917	image_neg	0.5753417001105845	audience	male	29	96	EPIsequencewords	6	2022	10	7	14	13	4.29	abstract	image_neg
584.7530408001039	0.6900972998701036	image_pos	0.5079834999050945	parade	male	29	96	EPIsequencewords	6	2022	10	7	14	13	4.54	abstract	image_pos
597.3537544999272	0.690077600069344	image_neg	0.6576842002104968	satire	male	29	96	EPIsequencewords	6	2022	10	7	14	13	1.96	abstract	image_neg
0.99271470005624	0.6895737999584524	word_pos	0.6866667000576854	party	male	29	96	EPIsequencewords	6	2022	10	7	14	13	3.89	abstract	abstract
10.9883361000102	0.694299600087108	word_neu	0.7378668000455946	quantity	male	29	96	EPIsequencewords	6	2022	10	7	14	13	2.97	abstract	abstract
20.98672250006348	0.6964084999635816	word_neg	0.6714508000295609	law	male	29	96	EPIsequencewords	6	2022	10	7	14	13	2.57	abstract	abstract
30.987347800051797	0.6966425999998975	word_pos	0.6560353999957442	chocolate	male	29	96	EPIsequencewords	6	2022	10	7	14	13	4.72	concrete	concrete
40.98696499993093	0.6970941000618041	word_neu	0.6894958999473602	chair	male	29	96	EPIsequencewords	6	2022	10	7	14	13	4.58	concrete	concrete
50.98738029995002	0.6972994001116604	word_neu	0.589775700122118	church	male	29	96	EPIsequencewords	6	2022	10	7	14	13	4.9	concrete	concrete
60.988606200087816	0.6970081999897957	word_neg	0.6584023002069443	funeral	male	29	96	EPIsequencewords	6	2022	10	7	14	13	3.83	abstract	abstract
70.98842910001986	0.6976367000024766	word_neg	0.5404022999573499	sin	male	29	96	EPIsequencewords	6	2022	10	7	14	13	1.85	abstract	abstract
80.98891900014132	0.6971698999404907	word_neg	0.974600899964571	rumor	male	29	96	EPIsequencewords	6	2022	10	7	14	13	2.15	abstract	abstract
90.9889956000261	0.6977371999528259	word_pos	0.5231621998827904	cheese	male	29	96	EPIsequencewords	6	2022	10	7	14	13	4.7	concrete	concrete
100.9901118001435	0.6970358998514712	word_neg	0.6240410001482815	guilt	male	29	96	EPIsequencewords	6	2022	10	7	14	13	1.93	abstract	abstract
110.99119279999286	0.6963488000910587	word_pos	0.5075846000108868	honeymoon	male	29	96	EPIsequencewords	6	2022	10	7	14	13	3.59	abstract	abstract
120.99057390005328	0.6978041999973215	word_pos	0.7226227999199182	sun	male	29	96	EPIsequencewords	6	2022	10	7	14	13	4.83	concrete	concrete
130.9903180000838	0.6980073000304401	word_neu	0.6587590000126511	era	male	29	96	EPIsequencewords	6	2022	10	7	14	13	2.24	abstract	abstract
140.99069959996268	0.6980423000641167	word_pos	0.705365400062874	elm	male	29	96	EPIsequencewords	6	2022	10	7	14	13	4.69	concrete	concrete
150.99235159996897	0.6975806001573801	word_pos	0.6739842002280056	chipmunk	male	29	96	EPIsequencewords	6	2022	10	7	14	13	4.97	concrete	concrete
160.99312080000527	0.696748600108549	word_neu	0.6070388001389802	big	male	29	96	EPIsequencewords	6	2022	10	7	14	13	3.66	abstract	abstract
170.9938579001464	0.6964918999001384	word_neu	0.6737134999129921	advice	male	29	96	EPIsequencewords	6	2022	10	7	14	13	2.73	abstract	abstract
180.99319780012596	0.6978225999045549	word_neu	0.6412317999638617	finger	male	29	96	EPIsequencewords	6	2022	10	7	14	13	5	concrete	concrete
190.99361120001413	0.697539099957794	word_pos	0.6236833999864757	hygiene	male	29	96	EPIsequencewords	6	2022	10	7	14	13	3.11	abstract	abstract
200.99317910009995	0.6983176998328418	word_neg	0.4906503001693636	lost	male	29	96	EPIsequencewords	6	2022	10	7	14	13	2.67	abstract	abstract
210.99635190004483	0.6958932999987439	word_pos	0.6569010000675917	dinner	male	29	96	EPIsequencewords	6	2022	10	7	14	13	4.5	abstract	abstract
220.9966645000968	0.6958308999892324	word_neu	0.7099298001267016	accordion	male	29	96	EPIsequencewords	6	2022	10	7	14	13	4.86	concrete	concrete
230.996865299996	0.6962717000861005	word_neg	0.6415730000007898	judge	male	29	96	EPIsequencewords	6	2022	10	7	14	13	3.75	abstract	abstract
240.9954798000399	0.6979014000389725	word_neg	0.6575392000377178	mayor	male	29	96	EPIsequencewords	6	2022	10	7	14	13	4.37	abstract	abstract
