onset	duration	trial_type	response_time	word	gender	age	sub	task	run	year	month	day	hour	minute	concreteness	con	trial_type1
4.705445800005691	0.6732029999984661	image_neg	0.6416156999912346	carrot	female	20	80	EPIsequencewords	5	2022	4	19	13	51	5	concrete	image_neg
14.701981499994872	0.6769207000033912	image_pos	0.763265000001411	wit	female	20	80	EPIsequencewords	5	2022	4	19	13	51	1.93	abstract	image_pos
27.30440649999946	0.6751439000072423	image_pos	0.6095889999996871	penguin	female	20	80	EPIsequencewords	5	2022	4	19	13	51	5	concrete	image_pos
37.29296439999598	0.687632000001031	image_pos	0.805676100004348	company	female	20	80	EPIsequencewords	5	2022	4	19	13	51	4.11	abstract	image_pos
44.70567340000707	0.6745594999956666	image_neg	0.6426176999957534	screech	female	20	80	EPIsequencewords	5	2022	4	19	13	51	3.77	abstract	image_neg
57.30368979999912	0.6774254000047222	image_pos	0.7119991000072332	morning	female	20	80	EPIsequencewords	5	2022	4	19	13	51	3.44	abstract	image_pos
67.295114499997	0.6864310000091791	image_pos	0.6878891000087606	mushroom	female	20	80	EPIsequencewords	5	2022	4	19	13	51	4.83	concrete	image_pos
74.70466629999282	0.6770261000056053	image_neg	0.7459652000106871	dread	female	20	80	EPIsequencewords	5	2022	4	19	13	51	1.86	abstract	image_neg
87.30622589999984	0.6759957000031136	image_pos	0.8105383999936748	number	female	20	80	EPIsequencewords	5	2022	4	19	13	51	3.3	abstract	image_pos
94.695590599993	0.6869218000065445	image_pos	0.3883638000115752	engineer	female	20	80	EPIsequencewords	5	2022	4	19	13	51	4.64	concrete	image_pos
104.69786139999631	0.6851234000059918	image_pos	0.7534929999965243	awe	female	20	80	EPIsequencewords	5	2022	4	19	13	51	1.89	abstract	image_pos
117.30794519999472	0.6756867000076454	image_neg	0.7274872999987565	hairbrush	female	20	80	EPIsequencewords	5	2022	4	19	13	51	4.75	concrete	image_neg
124.70609700000205	0.6780141999915941	image_neg	0.6467193999997107	apricot	female	20	80	EPIsequencewords	5	2022	4	19	13	51	4.97	concrete	image_neg
137.3077515000041	0.677179399994202	image_pos	1.062142099995981	friendly	female	20	80	EPIsequencewords	5	2022	4	19	13	51	2.32	abstract	image_pos
144.69781220000004	0.6870784000057029	image_pos	0.6554190000024391	theater	female	20	80	EPIsequencewords	5	2022	4	19	13	51	4.92	concrete	image_pos
154.70854219999455	0.6768386000039754	image_neg	0.8618059000000358	editor	female	20	80	EPIsequencewords	5	2022	4	19	13	51	4.25	abstract	image_neg
164.70012189999397	0.6862996000127168	image_neg	0.3870520000054966	mosquito	female	20	80	EPIsequencewords	5	2022	4	19	13	51	4.88	concrete	image_neg
177.30919359999825	0.67733099999895785	image_neg	0.9800268999970284	rum	female	20	80	EPIsequencewords	5	2022	4	19	13	51	4.93	concrete	image_neg
184.7088224000036	0.6780672000022321	image_pos	0.712360899997293	bed	female	20	80	EPIsequencewords	5	2022	4	19	13	51	5	concrete	image_pos
194.7009427000012	0.6862986000050739	image_pos	0.9043180000007852	cash	female	20	80	EPIsequencewords	5	2022	4	19	13	51	4.48	abstract	image_pos
207.302153800003	0.6856727999984287	image_pos	0.6038475999957882	umbrella	female	20	80	EPIsequencewords	5	2022	4	19	13	51	5	concrete	image_pos
214.70970589999345	0.6783725999993919	image_neg	0.580035000006319	army	female	20	80	EPIsequencewords	5	2022	4	19	13	51	4.7	concrete	image_neg
227.31020560000616	0.6785401999950409	image_neg	0.5811190999957034	ambulance	female	20	80	EPIsequencewords	5	2022	4	19	13	51	4.81	concrete	image_neg
237.31028309999965	0.6789086000062525	image_pos	0.6483526999945752	drum	female	20	80	EPIsequencewords	5	2022	4	19	13	51	4.96	concrete	image_pos
247.3025865999953	0.6876131000026078	image_pos	0.6217722000001231	cherry	female	20	80	EPIsequencewords	5	2022	4	19	13	51	4.62	abstract	image_pos
254.70382650000101	0.6861528000008548	image_pos	0.7877526999945985	tea	female	20	80	EPIsequencewords	5	2022	4	19	13	51	4.69	concrete	image_pos
267.32869540000684	0.6787046999961603	image_pos	0.0013260999985504	intellect	female	20	80	EPIsequencewords	5	2022	4	19	13	51	2.36	abstract	image_pos
