onset	duration	trial_type	response_time	word	gender	age	sub	task	run	year	month	day	hour	minute	concreteness	con	trial_type1
4.701364628272131	0.6814681573305279	image_neg	0.615200696978718	truck	female	23	65	EPIsequencewords	1	2019	10	23	11	28	4.84	concrete	image_neg
14.697734751738608	0.6857373926322925	image_pos	0.6360326269641519	spatula	female	23	65	EPIsequencewords	1	2019	10	23	11	28	4.96	concrete	image_pos
24.699733670102432	0.6840493315830827	image_pos	0.5677332053892314	fence	female	23	65	EPIsequencewords	1	2019	10	23	11	28	4.82	concrete	image_pos
37.29862414370291	0.6857460541650653	image_neg	0.4028309506829828	aggressive	female	23	65	EPIsequencewords	1	2019	10	23	11	28	2.54	abstract	image_neg
47.298911582445726	0.685906776227057	image_neg	0.6197147041093558	famous	female	23	65	EPIsequencewords	1	2019	10	23	11	28	2.07	abstract	image_neg
54.70013627666049	0.6851086204405874	image_neg	0.6354330477770418	bribe	female	23	65	EPIsequencewords	1	2019	10	23	11	28	3.44	abstract	image_neg
67.30106288171373	0.6846848407294601	image_pos	0.4684718844946474	beach	female	23	65	EPIsequencewords	1	2019	10	23	11	28	4.79	concrete	image_pos
74.70182594168	0.6841908055357635	image_neg	0.6345662402454764	mouse	female	23	65	EPIsequencewords	1	2019	10	23	11	28	4.83	concrete	image_neg
87.30157167394646	0.6850457431282848	image_neg	0.5020669281948358	deceit	female	23	65	EPIsequencewords	1	2019	10	23	11	28	2.37	abstract	image_neg
94.70192250306718	0.6850784651469439	image_neg	0.4853553816210478	tomato	female	23	65	EPIsequencewords	1	2019	10	23	11	28	5	concrete	image_neg
107.30259118322284	0.684938595164553	image_neg	-5.714701978024095	treaty	female	23	65	EPIsequencewords	1	2019	10	23	11	28	3.07	abstract	image_neg
114.7028515462298	0.6849806203972406	image_neg	0.6020391469355673	hamster	female	23	65	EPIsequencewords	1	2019	10	23	11	28	4.86	concrete	image_neg
127.3037367677316	0.6846995975356549	image_pos	0.4517266533803195	happy	female	23	65	EPIsequencewords	1	2019	10	23	11	28	2.56	abstract	image_pos
137.30371848191135	0.68516636476852	image_pos	0.7023867040406913	oak	female	23	65	EPIsequencewords	1	2019	10	23	11	28	4.82	concrete	image_pos
144.7044648602605	0.6848904748912901	image_pos	0.5518858996219933	woman	female	23	65	EPIsequencewords	1	2019	10	23	11	28	4.46	abstract	image_pos
154.70389575720765	0.6858034778852016	image_neg	0.6528394520282745	commander	female	23	65	EPIsequencewords	1	2019	10	23	11	28	4.31	abstract	image_neg
167.30410376540385	0.6861367912497371	image_pos	0.6532301888801157	bridge	female	23	65	EPIsequencewords	1	2019	10	23	11	28	4.97	concrete	image_pos
