onset	duration	trial_type	response_time	word	gender	age	sub	task	run	year	month	day	hour	minute	concreteness	con	trial_type1
7.309011076053139	0.6707251347834244	image_pos	0.7213743421016261	optimism	female	26	54	EPIsequencewords	2	2019	10	15	16	16	1.48	abstract	image_pos
14.704179346386807	0.6759080144693161	image_neg	0.6930994814028963	pan	female	26	54	EPIsequencewords	2	2019	10	15	16	16	4.86	concrete	image_neg
27.31039116694592	0.6702323826612009	image_pos	0.6206321984063834	winter	female	26	54	EPIsequencewords	2	2019	10	15	16	16	3.84	abstract	image_pos
34.70476545195561	0.6761736386688426	image_neg	0.7266932419151999	lab	female	26	54	EPIsequencewords	2	2019	10	15	16	16	4.69	concrete	image_neg
44.69952097826172	0.681883275450673	image_neg	0.6991655293968506	plea	female	26	54	EPIsequencewords	2	2019	10	15	16	16	2.39	abstract	image_neg
54.699586742674	0.6822740125353519	image_neg	0.732849114574492	asparagus	female	26	54	EPIsequencewords	2	2019	10	15	16	16	4.96	concrete	image_neg
67.31369286275003	0.6687252541305497	image_neg	0.55249831097899	problem	female	26	54	EPIsequencewords	2	2019	10	15	16	16	2.68	abstract	image_neg
77.30675455363235	0.6761726762633771	image_pos	0.5100773582234979	vacation	female	26	54	EPIsequencewords	2	2019	10	15	16	16	3.14	abstract	image_pos
87.29981271573342	0.6835158376488835	image_pos	0.5340024624601938	luck	female	26	54	EPIsequencewords	2	2019	10	15	16	16	1.33	abstract	image_pos
94.70142846787348	0.6823320777039186	image_pos	0.6994356448412873	highway	female	26	54	EPIsequencewords	2	2019	10	15	16	16	4.72	concrete	image_pos
107.30768969195196	0.6765723957214362	image_pos	0.5936517743975855	verb	female	26	54	EPIsequencewords	2	2019	10	15	16	16	2.85	abstract	image_pos
114.70126261317635	0.6833426044904911	image_pos	0.6337424202356488	barbecue	female	26	54	EPIsequencewords	2	2019	10	15	16	16	4.52	concrete	image_pos
127.30873326136498	0.676473267900306	image_neg	0.6435137332300656	jaw	female	26	54	EPIsequencewords	2	2019	10	15	16	16	4.87	concrete	image_neg
134.7080655437312	0.6774683961994015	image_pos	0.5943989226361737	camel	female	26	54	EPIsequencewords	2	2019	10	15	16	16	4.93	concrete	image_pos
144.70314540102845	0.6828652509138919	image_pos	0.6834468652377836	knowledge	female	26	54	EPIsequencewords	2	2019	10	15	16	16	1.73	abstract	image_pos
154.7044574818574	0.6819807993597351	image_pos	0.9159421349759214	spaghetti	female	26	54	EPIsequencewords	2	2019	10	15	16	16	5	concrete	image_pos
167.31121081643505	0.6758043954032473	image_pos	0.5928035734687	chicken	female	26	54	EPIsequencewords	2	2019	10	15	16	16	4.8	concrete	image_pos
177.311010956706	0.6764488869230263	image_neg	0.476834234490525	office	female	26	54	EPIsequencewords	2	2019	10	15	16	16	4.93	concrete	image_neg
187.3135340656736	0.6743877330445684	image_pos	0.6247776038944721	power	female	26	54	EPIsequencewords	2	2019	10	15	16	16	2.04	abstract	image_pos
194.7054205299355	0.6828790454310081	image_pos	0.6498534255078994	summer	female	26	54	EPIsequencewords	2	2019	10	15	16	16	3.64	abstract	image_pos
204.71150582609695	0.6772348522208915	image_neg	0.5775420523714274	excuse	female	26	54	EPIsequencewords	2	2019	10	15	16	16	2.29	abstract	image_neg
214.71229082898932	0.6768656088970886	image_pos	0.7107259560725652	sailboat	female	26	54	EPIsequencewords	2	2019	10	15	16	16	4.89	concrete	image_pos
224.7122285933583	0.6774084062199393	image_neg	0.6111075822846033	tired	female	26	54	EPIsequencewords	2	2019	10	15	16	16	3	abstract	image_neg
234.712162828946	0.6779419001541385	image_pos	0.6951834122301079	fireworks	female	26	54	EPIsequencewords	2	2019	10	15	16	16	4.86	concrete	image_pos
247.3134987774538	0.6771803158335388	image_neg	0.5775831150240265	landslide	female	26	54	EPIsequencewords	2	2019	10	15	16	16	4.36	concrete	image_neg
254.70743035548367	0.6835828853072599	image_neg	0.5506642850232311	clang	female	26	54	EPIsequencewords	2	2019	10	15	16	16	3.96	abstract	image_neg
267.30980121175526	0.6817565586534329	image_neg	0.5822408415842801	sick	female	26	54	EPIsequencewords	2	2019	10	15	16	16	2.97	abstract	image_neg
277.31620955572	0.6758647061651573	image_pos	0.5095002351445146	eggplant	female	26	54	EPIsequencewords	2	2019	10	15	16	16	4.97	concrete	image_pos
284.71549564256566	0.6768633633037098	image_neg	0.5938878848101012	monkey	female	26	54	EPIsequencewords	2	2019	10	15	16	16	4.9	concrete	image_neg
294.7169761445257	0.6758528365171514	image_pos	0.7430583224631846	joke	female	26	54	EPIsequencewords	2	2019	10	15	16	16	2.9	abstract	image_pos
304.73395171161974	0.6759891774272546	image_neg	0.5263407444581389	angry	female	26	54	EPIsequencewords	2	2019	10	15	16	16	2.53	abstract	image_neg
317.3350149782491	0.6755102198221721	image_pos	0.5591671462752856	tree	female	26	54	EPIsequencewords	2	2019	10	15	16	16	5	concrete	image_pos
324.7273807209567	0.6834760582423769	image_pos	0.6672360905213282	street	female	26	54	EPIsequencewords	2	2019	10	15	16	16	4.75	concrete	image_pos
334.73565613344545	0.6756667713052593	image_neg	0.7263198282453232	terrorist	female	26	54	EPIsequencewords	2	2019	10	15	16	16	3.64	abstract	image_neg
347.3357621264877	0.67615278653102	image_pos	0.6265041611623019	toaster	female	26	54	EPIsequencewords	2	2019	10	15	16	16	4.9	concrete	image_pos
357.33085289108567	0.681545150000602	image_pos	0.5318434639484622	nose	female	26	54	EPIsequencewords	2	2019	10	15	16	16	4.89	concrete	image_pos
367.337906368135	0.6749898787238635	image_neg	0.5753974899416789	perjury	female	26	54	EPIsequencewords	2	2019	10	15	16	16	2.22	abstract	image_neg
