onset	duration	trial_type	response_time	word	gender	age	sub	task	run	year	month	day	hour	minute	concreteness	con	trial_type1
4.712414500303567	0.6747130993753663	image_neg	0.6085150996223092	arm	female	1	77	EPIsequencewords	5	2022	4	19	11	5	4.96	concrete	image_neg
17.309303499758244	0.6779539007693529	image_pos	0.4283320000395179	peaceful	female	1	77	EPIsequencewords	5	2022	4	19	11	5	2.27	abstract	image_pos
27.310150399804115	0.6772180004045332	image_neg	0.4611122002825141	grief	female	1	77	EPIsequencewords	5	2022	4	19	11	5	2.7	abstract	image_neg
34.71020460035652	0.6772488998249173	image_pos	0.5942442994564772	clue	female	1	77	EPIsequencewords	5	2022	4	19	11	5	2.93	abstract	image_pos
47.30964790005237	0.6778629999607801	image_neg	0.4115776997059583	dangerous	female	1	77	EPIsequencewords	5	2022	4	19	11	5	2.13	abstract	image_neg
54.70107279997319	0.6865271003916931	image_neg	0.4869370004162192	screech	female	1	77	EPIsequencewords	5	2022	4	19	11	5	3.77	abstract	image_neg
64.71067770011723	0.6769228000193834	image_pos	0.3940912000834942	tulip	female	1	77	EPIsequencewords	5	2022	4	19	11	5	5	concrete	image_pos
77.31081980001181	0.6769650997593999	image_neg	0.4439465003088116	rum	female	1	77	EPIsequencewords	5	2022	4	19	11	5	4.93	concrete	image_neg
87.31076319981366	0.6771406000480056	image_pos	0.6777731003239751	bus	female	1	77	EPIsequencewords	5	2022	4	19	11	5	4.9	concrete	image_pos
94.70019309967756	0.687712199985981	image_pos	0.6215437008067966	drum	female	1	77	EPIsequencewords	5	2022	4	19	11	5	4.96	concrete	image_pos
104.7106362003833	0.6772615993395306	image_neg	0.6111949998885393	ant	female	1	77	EPIsequencewords	5	2022	4	19	11	5	4.86	concrete	image_neg
117.31028120033444	0.6777804996818162	image_pos	0.4448897996917367	friendly	female	1	77	EPIsequencewords	5	2022	4	19	11	5	2.32	abstract	image_pos
127.3108318997547	0.6773844007402516	image_neg	0.4943375000730157	banker	female	1	77	EPIsequencewords	5	2022	4	19	11	5	4.43	abstract	image_neg
