onset	duration	trial_type	response_time	word	gender	age	sub	task	run	year	month	day	hour	minute	concreteness	con	trial_type1
4.700987364863977	0.6819945939350873	image_pos	0.4323752257041633	gratitude	female	25	58	EPIsequencewords	4	2019	10	21	14	6	2.56	abstract	image_pos
14.698121639201418	0.6852882696548459	image_neg	0.6524169555632398	battle	female	25	58	EPIsequencewords	4	2019	10	21	14	6	4	abstract	image_neg
24.7008102821419	0.6831334414891899	image_pos	0.450288497377187	banjo	female	25	58	EPIsequencewords	4	2019	10	21	14	6	4.9	concrete	image_pos
37.29991312685888	0.6845475373556837	image_pos	0.5850356699666008	hand	female	25	58	EPIsequencewords	4	2019	10	21	14	6	4.72	concrete	image_pos
44.69920178013854	0.6856247910764068	image_neg	0.5027127030771226	flood	female	25	58	EPIsequencewords	4	2019	10	21	14	6	4.62	concrete	image_neg
54.699666622444056	0.6857386758783832	image_pos	0.5360562378773466	parent	female	25	58	EPIsequencewords	4	2019	10	21	14	6	4.56	concrete	image_pos
64.70008302363567	0.685730334953405	image_pos	0.4693980404408648	festival	female	25	58	EPIsequencewords	4	2019	10	21	14	6	4.33	abstract	image_pos
77.30127557355445	0.6850601793266833	image_pos	0.6354141202755272	shoulder	female	25	58	EPIsequencewords	4	2019	10	21	14	6	4.93	concrete	image_pos
87.30172052618582	0.6850787857547402	image_neg	0.3689497514860704	insult	female	25	58	EPIsequencewords	4	2019	10	21	14	6	2.79	abstract	image_neg
94.70080514927396	0.6863635984481959	image_neg	0.5032583875581622	fallacy	female	25	58	EPIsequencewords	4	2019	10	21	14	6	1.8	abstract	image_neg
107.30245227587876	0.6852937232469998	image_pos	0.4689348021056503	worker	female	25	58	EPIsequencewords	4	2019	10	21	14	6	4.59	concrete	image_pos
114.70257982681504	0.6854672771878825	image_neg	0.5691912514157593	empty	female	25	58	EPIsequencewords	4	2019	10	21	14	6	3.43	abstract	image_neg
124.70286084956024	0.6856629664544016	image_pos	0.4692373184952885	wonder	female	25	58	EPIsequencewords	4	2019	10	21	14	6	1.8	abstract	image_pos
134.70364938129205	0.6853460139827803	image_pos	0.4524067540187388	peace	female	25	58	EPIsequencewords	4	2019	10	21	14	6	1.62	abstract	image_pos
147.30375890305731	0.6858204804593697	image_neg	0.4195011141709983	denial	female	25	58	EPIsequencewords	4	2019	10	21	14	6	2.46	abstract	image_neg
