onset	duration	trial_type	response_time	word	gender	age	sub	task	run	year	month	day	hour	minute	concreteness	con	trial_type1
4.688460682169534	0.6823952757986262	image_neg	0.4995938644278794	court	female	24	59	EPIsequencewords	4	2019	10	21	12	15	4.31	abstract	image_neg
17.285903375712223	0.6857033876003698	image_neg	0.6360432133078575	team	female	24	59	EPIsequencewords	4	2019	10	21	12	15	3.79	abstract	image_neg
27.288545181509107	0.6834478275850415	image_pos	0.583886235835962	elevator	female	24	59	EPIsequencewords	4	2019	10	21	12	15	4.79	concrete	image_pos
34.68732696736697	0.6850245702080429	image_neg	0.6354978496674448	journalist	female	24	59	EPIsequencewords	4	2019	10	21	12	15	4.04	abstract	image_neg
44.68699525785632	0.685775568126715	image_neg	0.6361160355154425	torment	female	24	59	EPIsequencewords	4	2019	10	21	12	15	2.62	abstract	image_neg
54.68748897244223	0.6857085204683173	image_pos	0.4527599571738392	scientist	female	24	59	EPIsequencewords	4	2019	10	21	12	15	4.24	abstract	image_pos
64.68793039617594	0.6857884002383798	image_neg	0.6195324886357412	empty	female	24	59	EPIsequencewords	4	2019	10	21	12	15	3.43	abstract	image_neg
77.28916593361646	0.6850714073516428	image_pos	0.4688392031239345	honey	female	24	59	EPIsequencewords	4	2019	10	21	12	15	4.88	concrete	image_pos
87.28934943245258	0.6854124200763181	image_pos	0.6692080614157021	kitchen	female	24	59	EPIsequencewords	4	2019	10	21	12	15	4.97	concrete	image_pos
97.28990474098828	0.6852683798642829	image_neg	0.6190820824122056	explosion	female	24	59	EPIsequencewords	4	2019	10	21	12	15	4.52	concrete	image_neg
107.29004910204094	0.6856042597210035	image_neg	0.5027204022044316	baseball	female	24	59	EPIsequencewords	4	2019	10	21	12	15	4.86	concrete	image_neg
114.69080157554708	0.6852122395066544	image_neg	0.6689966527046636	bell	female	24	59	EPIsequencewords	4	2019	10	21	12	15	4.96	concrete	image_neg
124.69082339003216	0.6857117285253622	image_neg	0.5860118709970266	majority	female	24	59	EPIsequencewords	4	2019	10	21	12	15	2.54	abstract	image_neg
137.29232358932495	0.6846771414857358	image_pos	0.58521339436993	choir	female	24	59	EPIsequencewords	4	2019	10	21	12	15	4.34	concrete	image_pos
147.2919845014112	0.6855298336595297	image_neg	0.6692484824452549	shoulder	female	24	59	EPIsequencewords	4	2019	10	21	12	15	4.93	concrete	image_neg
154.69293041864876	0.6848683395655826	image_pos	0.6854284601286054	red	female	24	59	EPIsequencewords	4	2019	10	21	12	15	4.24	abstract	image_pos
167.29242432117462	0.685951046878472	image_neg	0.6362915141507983	snake	female	24	59	EPIsequencewords	4	2019	10	21	12	15	5	concrete	image_neg
177.29408928437624	0.6847935926634818	image_neg	0.701973189949058	pig	female	24	59	EPIsequencewords	4	2019	10	21	12	15	5	concrete	image_neg
184.69370643910952	0.6855474776821211	image_pos	0.752721204305999	hand	female	24	59	EPIsequencewords	4	2019	10	21	12	15	4.72	concrete	image_pos
194.69471343711484	0.6849604097660631	image_pos	0.8521981042576954	gratitude	female	24	59	EPIsequencewords	4	2019	10	21	12	15	2.56	abstract	image_pos
204.6942495570984	0.6858653927920102	image_neg	0.5862906480906531	hall	female	24	59	EPIsequencewords	4	2019	10	21	12	15	4.67	concrete	image_neg
214.69547277572565	0.6851192069007652	image_neg	0.7356943089980632	guard	female	24	59	EPIsequencewords	4	2019	10	21	12	15	4.04	abstract	image_neg
224.69550646003336	0.6855458737118454	image_neg	0.5192811721935868	insult	female	24	59	EPIsequencewords	4	2019	10	21	12	15	2.79	abstract	image_neg
237.29648952616844	0.6850980338640511	image_pos	0.4521780221257359	door	female	24	59	EPIsequencewords	4	2019	10	21	12	15	4.81	concrete	image_pos
244.6972217891598	0.6847198081668182	image_pos	0.6518257171846926	peace	female	24	59	EPIsequencewords	4	2019	10	21	12	15	1.62	abstract	image_pos
254.69675181398637	0.6856661745113968	image_pos	0.8195029105991125	boy	female	24	59	EPIsequencewords	4	2019	10	21	12	15	4.76	concrete	image_pos
267.2979693864472	0.6850059637799859	image_neg	0.4521077665267512	scream	female	24	59	EPIsequencewords	4	2019	10	21	12	15	4.32	abstract	image_neg
277.29915956256445	0.6843046901049092	image_neg	0.4513153850566596	accident	female	24	59	EPIsequencewords	4	2019	10	21	12	15	3.26	abstract	image_neg
287.29819234402385	0.6856581544270739	image_pos	0.5027313095051795	trust	female	24	59	EPIsequencewords	4	2019	10	21	12	15	2.04	abstract	image_pos
297.2994450763799	0.6849395576864481	image_neg	0.5853478105273098	battle	female	24	59	EPIsequencewords	4	2019	10	21	12	15	4	abstract	image_neg
307.2987867904594	0.686044079484418	image_neg	0.4864464295096695	saw	female	24	59	EPIsequencewords	4	2019	10	21	12	15	4.46	concrete	image_neg
314.69981611624826	0.6853851518826559	image_neg	0.7192320252070203	businessman	female	24	59	EPIsequencewords	4	2019	10	21	12	15	4.47	concrete	image_neg
327.2998021292733	0.68588303681463	image_pos	0.5697032515890896	heroism	female	24	59	EPIsequencewords	4	2019	10	21	12	15	2.67	abstract	image_pos
337.3013278642902	0.6849761290941387	image_pos	0.7520779960323125	mouth	female	24	59	EPIsequencewords	4	2019	10	21	12	15	4.74	concrete	image_pos
347.3019325763453	0.6847852518549189	image_pos	0.6685773644130677	banjo	female	24	59	EPIsequencewords	4	2019	10	21	12	15	4.9	concrete	image_pos
354.70124368579127	0.6857608112040907	image_pos	0.469620035495609	festival	female	24	59	EPIsequencewords	4	2019	10	21	12	15	4.33	abstract	image_pos
367.30220622057095	0.6853607709053904	image_pos	0.4524247189983725	bay	female	24	59	EPIsequencewords	4	2019	10	21	12	15	4.81	concrete	image_pos
374.7029574109474	0.6849700338207185	image_neg	0.5853625674499199	zone	female	24	59	EPIsequencewords	4	2019	10	21	12	15	3.07	abstract	image_neg
384.7022279067896	0.686110164853801	image_neg	0.5032490843441337	stampede	female	24	59	EPIsequencewords	4	2019	10	21	12	15	3.89	abstract	image_neg
397.3028106119018	0.6862125006737188	image_pos	0.5365608596475795	parent	female	24	59	EPIsequencewords	4	2019	10	21	12	15	4.56	concrete	image_pos
407.3038538604742	0.6855442697415128	image_pos	0.7196522761369124	bread	female	24	59	EPIsequencewords	4	2019	10	21	12	15	4.92	concrete	image_pos
414.70414887019433	0.6856536632403731	image_pos	0.5526564663741738	truce	female	24	59	EPIsequencewords	4	2019	10	21	12	15	2.47	abstract	image_pos
424.7040407598252	0.686201272532287	image_pos	0.4533428547438234	bonfire	female	24	59	EPIsequencewords	4	2019	10	21	12	15	4.83	concrete	image_pos
437.3047325375956	0.6860482499468503	image_neg	0.4364259944995865	expensive	female	24	59	EPIsequencewords	4	2019	10	21	12	15	3.13	abstract	image_neg
447.3052185529377	0.6860315682134228	image_neg	0.4529890099074691	flood	female	24	59	EPIsequencewords	4	2019	10	21	12	15	4.62	concrete	image_neg
457.3063657414168	0.68538675585296	image_pos	0.6859135130653158	worker	female	24	59	EPIsequencewords	4	2019	10	21	12	15	4.59	concrete	image_pos
467.3061629944714	0.6860315682134228	image_pos	0.6865596085553989	dog	female	24	59	EPIsequencewords	4	2019	10	21	12	15	4.85	concrete	image_pos
474.7063919188222	0.6861233176896349	image_pos	1.336911239894107	bicycle	female	24	59	EPIsequencewords	4	2019	10	21	12	15	4.89	concrete	image_pos
484.7072417237796	0.6857765305321664	image_neg	0.6863315182272345	denial	female	24	59	EPIsequencewords	4	2019	10	21	12	15	2.46	abstract	image_neg
497.30754276458174	0.6860043000197038	image_neg	0.4697515643201768	fallacy	female	24	59	EPIsequencewords	4	2019	10	21	12	15	1.8	abstract	image_neg
504.7083568321541	0.6855137934908271	image_pos	0.5860593495890498	circus	female	24	59	EPIsequencewords	4	2019	10	21	12	15	4.43	concrete	image_pos
514.7094924717676	0.6848792468663305	image_pos	0.5688313113059849	harmonica	female	24	59	EPIsequencewords	4	2019	10	21	12	15	4.9	concrete	image_pos
524.7099364618771	0.6849055526545271	image_pos	0.868766573490575	put	female	24	59	EPIsequencewords	4	2019	10	21	12	15	2.5	abstract	image_pos
537.3102461643284	0.6851965201785788	image_pos	0.6688532541738823	flower	female	24	59	EPIsequencewords	4	2019	10	21	12	15	5	concrete	image_pos
544.7111805327004	0.6845680688275024	image_pos	0.5683064790209755	theme	female	24	59	EPIsequencewords	4	2019	10	21	12	15	2.72	abstract	image_pos
557.3115268065594	0.6848494122968987	image_pos	0.7188255689106882	wonder	female	24	59	EPIsequencewords	4	2019	10	21	12	15	1.8	abstract	image_pos
564.7118025680538	0.6848327305633575	image_pos	0.5185718786669895	lust	female	24	59	EPIsequencewords	4	2019	10	21	12	15	2.15	abstract	image_pos
577.3120118593797	0.6852610014611855	image_neg	0.5189356682822108	animosity	female	24	59	EPIsequencewords	4	2019	10	21	12	15	2.11	abstract	image_neg
587.3126909976127	0.684956239303574	image_neg	0.4521145032485947	loan	female	24	59	EPIsequencewords	4	2019	10	21	12	15	3.72	abstract	image_neg
597.3131003411254	0.6850996379507706	image_neg	0.4688247669255361	chestnut	female	24	59	EPIsequencewords	4	2019	10	21	12	15	4.7	concrete	image_neg
0.9805465571116656	0.6901782568311321	word_neg	0.4995938644278794	court	female	24	59	EPIsequencewords	4	2019	10	21	12	15	4.31	abstract	abstract
10.97508971230127	0.6961477434961125	word_neu	0.6360432133078575	team	female	24	59	EPIsequencewords	4	2019	10	21	12	15	3.79	abstract	abstract
